station,year,month,tmax,tmin,rain,sun
lowestoft,1947,1,4.4,-0.7,49.6,72.9
lowestoft,1947,2,-0.5,-3.6,58.4,
lowestoft,1947,3,6.0,0.3,101.5,
lowestoft,1947,4,12.9,5.0,35.0,
lowestoft,1947,5,15.8,8.8,14.5,242.8
lowestoft,1947,6,20.0,11.1,25.0,224.8
lowestoft,1947,7,,,,
lowestoft,1947,8,21.7,15.3,3.7,295.3
lowestoft,1947,9,20.5,12.2,10.4,187.2
lowestoft,1947,10,16.0,7.8,8.6,
lowestoft,1947,11,10.8,4.5,35.7,
lowestoft,1947,12,8.2,3.1,55.4,53.1
lowestoft,1948,1,8.2,2.7,93.6,47.0
lowestoft,1948,2,7.5,2.3,18.1,
lowestoft,1948,3,11.3,3.8,12.1,181.4
lowestoft,1948,4,12.5,5.4,30.2,219.1
lowestoft,1948,5,14.1,7.2,56.0,237.6
lowestoft,1948,6,17.2,9.9,86.4,204.0
lowestoft,1948,7,18.4,11.3,41.3,181.0
lowestoft,1948,8,18.9,11.9,73.6,147.4
lowestoft,1948,9,18.3,10.7,22.9,149.1
lowestoft,1948,10,14.3,8.0,30.5,97.4
lowestoft,1948,11,10.3,3.8,37.5,63.1
lowestoft,1948,12,8.9,4.6,39.5,65.4
lowestoft,1949,1,7.9,1.8,28.5,70.0
lowestoft,1949,2,9.7,1.9,24.1,121.8
lowestoft,1949,3,6.9,1.7,37.9,95.8
lowestoft,1949,4,14.2,5.9,33.8,214.1
lowestoft,1949,5,13.0,6.8,42.5,181.3
lowestoft,1949,6,17.3,9.7,9.2,257.0
lowestoft,1949,7,20.8,12.7,12.2,235.8
lowestoft,1949,8,21.3,12.8,19.9,233.9
lowestoft,1949,9,21.0,14.7,47.4,176.1
lowestoft,1949,10,16.3,9.2,65.0,138.4
lowestoft,1949,11,9.7,4.2,56.7,68.5
lowestoft,1949,12,8.3,3.0,43.2,64.6
lowestoft,1950,1,6.5,2.3,31.9,40.3
lowestoft,1950,2,9.0,2.7,58.2,96.1
lowestoft,1950,3,10.5,3.8,8.3,128.4
lowestoft,1950,4,11.0,4.2,51.6,181.2
lowestoft,1950,5,13.5,7.8,55.1,179.5
lowestoft,1950,6,20.7,12.3,43.9,287.6
lowestoft,1950,7,20.0,13.4,64.7,217.4
lowestoft,1950,8,20.7,12.9,40.1,202.8
lowestoft,1950,9,17.6,10.4,65.3,131.7
lowestoft,1950,10,13.5,7.9,31.6,134.6
lowestoft,1950,11,9.0,3.9,92.7,55.6
lowestoft,1950,12,3.7,-0.8,62.8,39.0
lowestoft,1951,1,6.9,1.6,51.7,54.1
lowestoft,1951,2,6.3,1.7,72.4,73.5
lowestoft,1951,3,7.6,1.9,66.8,122.6
lowestoft,1951,4,10.2,3.2,96.8,197.3
lowestoft,1951,5,12.7,7.3,48.2,198.4
lowestoft,1951,6,16.9,9.8,50.6,257.8
lowestoft,1951,7,20.5,12.5,78.3,240.9
lowestoft,1951,8,19.1,12.3,58.0,175.8
lowestoft,1951,9,18.2,11.5,47.5,143.3
lowestoft,1951,10,14.3,8.4,14.1,153.2
lowestoft,1951,11,11.2,6.1,85.8,57.4
lowestoft,1951,12,8.0,3.2,38.1,72.2
lowestoft,1952,1,5.5,0.4,64.0,84.3
lowestoft,1952,2,5.8,-0.2,26.6,63.7
lowestoft,1952,3,7.8,2.9,60.5,96.0
lowestoft,1952,4,12.5,4.9,21.4,195.9
lowestoft,1952,5,15.6,8.6,26.8,245.5
lowestoft,1952,6,18.9,10.3,39.1,220.9
lowestoft,1952,7,20.8,12.7,40.9,202.2
lowestoft,1952,8,20.8,13.0,109.4,200.0
lowestoft,1952,9,15.8,7.8,70.8,164.8
lowestoft,1952,10,12.9,6.3,44.8,126.2
lowestoft,1952,11,7.4,2.1,106.9,69.1
lowestoft,1952,12,5.5,0.6,70.9,69.6
lowestoft,1953,1,5.2,0.4,25.0,32.5
lowestoft,1953,2,6.9,1.6,34.6,74.3
lowestoft,1953,3,8.2,1.3,7.5,111.3
lowestoft,1953,4,10.2,4.4,44.3,166.1
lowestoft,1953,5,14.9,8.6,28.9,247.7
lowestoft,1953,6,16.2,10.8,46.6,158.8
lowestoft,1953,7,20.0,12.0,63.8,213.3
lowestoft,1953,8,20.7,12.3,58.4,224.6
lowestoft,1953,9,18.3,10.1,40.8,197.6
lowestoft,1953,10,14.8,8.2,42.4,86.6
lowestoft,1953,11,11.1,5.8,24.5,61.7
lowestoft,1953,12,9.2,5.5,22.3,34.0
lowestoft,1954,1,5.5,0.9,39.4,56.4
lowestoft,1954,2,4.3,-0.1,46.1,53.8
lowestoft,1954,3,8.5,2.3,50.5,101.0
lowestoft,1954,4,9.9,3.8,9.4,184.9
lowestoft,1954,5,14.0,7.5,41.0,214.3
lowestoft,1954,6,17.2,10.5,54.1,176.8
lowestoft,1954,7,18.8,10.9,44.5,156.1
lowestoft,1954,8,19.0,11.6,124.0,147.0
lowestoft,1954,9,17.5,9.3,32.7,166.6
lowestoft,1954,10,15.9,9.1,40.5,114.7
lowestoft,1954,11,10.8,4.3,108.7,72.3
lowestoft,1954,12,9.3,3.6,39.1,72.6
lowestoft,1955,1,4.6,-0.3,45.5,42.0
lowestoft,1955,2,4.0,-0.7,44.5,71.3
lowestoft,1955,3,6.5,0.0,39.2,164.8
lowestoft,1955,4,12.4,5.0,9.7,167.5
lowestoft,1955,5,13.3,5.8,41.0,177.3
lowestoft,1955,6,16.7,10.1,52.9,201.7
lowestoft,1955,7,19.2,12.2,6.4,228.2
lowestoft,1955,8,20.5,13.8,38.3,209.0
lowestoft,1955,9,19.5,10.9,31.9,166.3
lowestoft,1955,10,13.9,6.3,112.1,154.2
lowestoft,1955,11,10.6,5.9,15.0,58.0
lowestoft,1955,12,9.0,2.6,31.4,64.9
lowestoft,1956,1,6.1,0.8,85.6,65.9
lowestoft,1956,2,1.9,-3.3,54.6,57.8
lowestoft,1956,3,7.5,2.5,18.0,159.0
lowestoft,1956,4,8.8,2.2,20.5,179.2
lowestoft,1956,5,16.3,7.3,18.5,249.9
lowestoft,1956,6,16.7,9.1,37.3,145.5
lowestoft,1956,7,19.8,13.0,45.1,172.8
lowestoft,1956,8,18.2,10.4,98.1,166.9
lowestoft,1956,9,18.0,11.9,28.6,127.9
lowestoft,1956,10,13.5,6.6,95.6,121.2
lowestoft,1956,11,8.8,4.3,28.6,64.3
lowestoft,1956,12,8.1,3.9,25.1,19.0
lowestoft,1957,1,8.2,2.9,32.3,
lowestoft,1957,2,8.4,2.6,56.8,73.9
lowestoft,1957,3,11.1,5.9,42.6,106.3
lowestoft,1957,4,11.1,5.3,12.5,167.3
lowestoft,1957,5,13.6,6.6,35.2,214.0
lowestoft,1957,6,18.2,10.2,49.4,290.5
lowestoft,1957,7,20.4,13.3,56.9,165.8
lowestoft,1957,8,19.3,12.5,44.3,174.3
lowestoft,1957,9,16.6,9.7,83.6,115.1
lowestoft,1957,10,14.6,8.1,33.8,83.8
lowestoft,1957,11,9.4,5.3,37.0,69.9
lowestoft,1957,12,7.1,2.4,45.6,62.6
lowestoft,1958,1,5.8,1.0,55.7,44.8
lowestoft,1958,2,8.0,1.3,79.0,65.0
lowestoft,1958,3,5.8,0.6,40.4,145.3
lowestoft,1958,4,10.2,3.5,28.8,162.3
lowestoft,1958,5,14.9,7.5,71.5,205.1
lowestoft,1958,6,16.3,9.9,81.4,162.7
lowestoft,1958,7,19.6,12.5,52.9,199.3
lowestoft,1958,8,20.0,12.9,58.9,152.0
lowestoft,1958,9,18.6,13.0,47.1,168.1
lowestoft,1958,10,14.4,8.7,50.0,99.1
lowestoft,1958,11,10.0,5.3,27.0,45.5
lowestoft,1958,12,7.9,2.7,77.0,44.2
lowestoft,1959,1,4.8,-1.0,,95.1
lowestoft,1959,2,6.9,2.0,,68.3
lowestoft,1959,3,9.8,3.8,,127.4
lowestoft,1959,4,12.4,5.8,,167.3
lowestoft,1959,5,14.6,7.6,,236.8
lowestoft,1959,6,19.6,10.4,,258.6
lowestoft,1959,7,21.7,13.3,,304.9
lowestoft,1959,8,21.8,14.1,,220.5
lowestoft,1959,9,19.9,12.5,,197.5
lowestoft,1959,10,16.1,10.0,,165.2
lowestoft,1959,11,10.5,4.8,,61.8
lowestoft,1959,12,8.6,3.5,,27.3
lowestoft,1960,1,6.3,1.8,,31.8
lowestoft,1960,2,7.1,1.8,,68.9
lowestoft,1960,3,7.2,4.0,,59.2
lowestoft,1960,4,11.8,5.2,,154.6
lowestoft,1960,5,14.8,8.5,,188.1
lowestoft,1960,6,19.0,10.9,,268.2
lowestoft,1960,7,19.7,11.3,,174.1
lowestoft,1960,8,19.3,11.5,,182.2
lowestoft,1960,9,17.2,11.1,,130.5
lowestoft,1960,10,14.0,9.1,,86.9
lowestoft,1960,11,11.0,5.3,,70.3
lowestoft,1960,12,7.0,2.9,,42.1
lowestoft,1961,1,6.0,1.7,81.8,43.9
lowestoft,1961,2,9.1,3.6,38.3,68.2
lowestoft,1961,3,12.6,3.6,16.2,159.5
lowestoft,1961,4,12.8,6.8,38.5,146.0
lowestoft,1961,5,14.7,7.5,42.3,238.6
lowestoft,1961,6,19.6,10.3,19.4,247.3
lowestoft,1961,7,19.8,11.9,48.9,175.7
lowestoft,1961,8,20.2,11.9,110.1,195.6
lowestoft,1961,9,18.9,12.2,71.6,124.0
lowestoft,1961,10,15.2,8.8,106.9,149.1
lowestoft,1961,11,9.7,4.8,47.4,70.2
lowestoft,1961,12,6.7,1.9,73.2,71.9
lowestoft,1962,1,7.4,1.7,48.9,78.6
lowestoft,1962,2,7.2,1.2,30.3,73.3
lowestoft,1962,3,6.1,-0.2,33.9,118.3
lowestoft,1962,4,10.4,4.1,40.4,145.9
lowestoft,1962,5,13.6,6.6,40.0,171.4
lowestoft,1962,6,17.3,9.0,11.1,271.5
lowestoft,1962,7,17.6,11.2,100.8,163.1
lowestoft,1962,8,19.1,11.3,41.4,178.0
lowestoft,1962,9,17.2,9.5,42.1,124.1
lowestoft,1962,10,14.6,7.8,35.8,131.0
lowestoft,1962,11,8.6,3.9,78.4,35.3
lowestoft,1962,12,5.6,0.0,60.3,80.1
lowestoft,1963,1,0.9,-3.0,29.2,59.3
lowestoft,1963,2,1.3,-2.3,25.8,81.8
lowestoft,1963,3,8.3,2.3,58.6,106.8
lowestoft,1963,4,10.4,4.3,63.0,146.9
lowestoft,1963,5,13.4,6.8,60.1,207.0
lowestoft,1963,6,17.4,10.7,33.9,201.6
lowestoft,1963,7,18.8,11.9,25.9,225.4
lowestoft,1963,8,18.9,11.3,91.6,129.2
lowestoft,1963,9,17.2,10.1,27.0,137.9
lowestoft,1963,10,14.1,7.8,46.3,95.5
lowestoft,1963,11,11.4,6.1,64.2,63.1
lowestoft,1963,12,5.8,1.7,21.7,56.2
lowestoft,1964,1,5.0,0.5,11.5,49.7
lowestoft,1964,2,6.4,2.0,21.5,71.6
lowestoft,1964,3,5.0,1.4,55.4,61.8
lowestoft,1964,4,11.3,5.4,61.5,141.6
lowestoft,1964,5,16.7,8.9,32.6,243.0
lowestoft,1964,6,17.9,10.5,83.4,176.0
lowestoft,1964,7,20.6,12.3,24.7,216.0
lowestoft,1964,8,20.4,12.4,39.5,207.7
lowestoft,1964,9,19.5,11.1,7.8,195.1
lowestoft,1964,10,12.9,6.5,83.2,119.8
lowestoft,1964,11,10.8,5.4,28.5,78.7
lowestoft,1964,12,6.7,0.3,78.1,26.7
lowestoft,1965,1,6.0,0.1,57.5,69.4
lowestoft,1965,2,5.5,1.3,44.5,42.1
lowestoft,1965,3,8.0,2.0,37.9,115.7
lowestoft,1965,4,11.0,4.0,80.2,123.7
lowestoft,1965,5,14.9,7.9,45.2,183.5
lowestoft,1965,6,17.2,10.4,48.2,180.3
lowestoft,1965,7,18.0,10.9,103.6,128.2
lowestoft,1965,8,19.3,11.6,57.6,193.5
lowestoft,1965,9,17.1,9.7,121.1,133.0
lowestoft,1965,10,15.1,9.3,19.9,143.7
lowestoft,1965,11,8.1,2.9,55.4,80.7
lowestoft,1965,12,6.9,1.3,80.4,49.2
lowestoft,1966,1,4.9,1.3,34.4,28.8
lowestoft,1966,2,7.7,2.9,55.0,48.5
lowestoft,1966,3,10.0,2.5,13.8,118.0
lowestoft,1966,4,10.4,4.4,48.8,104.1
lowestoft,1966,5,15.1,7.7,28.6,218.5
lowestoft,1966,6,19.2,11.3,47.7,203.2
lowestoft,1966,7,19.1,11.4,91.2,188.8
lowestoft,1966,8,18.9,11.5,59.4,215.6
lowestoft,1966,9,18.4,11.0,16.6,165.4
lowestoft,1966,10,14.7,9.5,128.6,78.7
lowestoft,1966,11,8.7,3.8,116.3,49.7
lowestoft,1966,12,7.6,1.6,71.8,35.6
lowestoft,1967,1,6.0,1.6,30.0,52.6
lowestoft,1967,2,8.1,2.8,45.3,83.0
lowestoft,1967,3,11.6,3.8,18.0,171.9
lowestoft,1967,4,10.6,3.9,50.3,155.3
lowestoft,1967,5,14.3,7.2,68.9,208.9
lowestoft,1967,6,18.0,10.2,12.0,196.5
lowestoft,1967,7,22.0,13.8,29.9,235.6
lowestoft,1967,8,20.2,12.4,55.2,199.8
lowestoft,1967,9,18.2,11.4,66.1,137.3
lowestoft,1967,10,15.1,8.6,87.6,115.9
lowestoft,1967,11,9.4,3.3,65.8,65.0
lowestoft,1967,12,6.6,1.1,42.8,58.1
lowestoft,1968,1,6.3,1.4,49.8,34.1
lowestoft,1968,2,4.8,1.1,37.9,44.8
lowestoft,1968,3,10.0,3.1,21.9,130.1
lowestoft,1968,4,11.7,4.6,26.2,208.1
lowestoft,1968,5,13.3,6.7,30.4,165.4
lowestoft,1968,6,17.8,10.9,64.5,195.6
lowestoft,1968,7,18.4,11.8,72.8,158.6
lowestoft,1968,8,18.2,12.7,78.5,102.9
lowestoft,1968,9,18.0,11.5,130.5,158.3
lowestoft,1968,10,15.9,10.1,53.8,68.3
lowestoft,1968,11,9.5,5.7,58.5,31.4
lowestoft,1968,12,5.5,1.5,68.1,30.4
lowestoft,1969,1,7.7,3.2,46.2,30.7
lowestoft,1969,2,3.6,-1.1,53.3,58.7
lowestoft,1969,3,5.6,1.3,52.7,85.3
lowestoft,1969,4,10.9,3.5,48.9,202.3
lowestoft,1969,5,15.0,7.9,66.6,199.5
lowestoft,1969,6,16.9,9.8,27.8,279.6
lowestoft,1969,7,21.0,13.2,99.6,208.4
lowestoft,1969,8,19.7,13.2,66.0,182.2
lowestoft,1969,9,18.3,11.6,6.9,144.9
lowestoft,1969,10,17.0,9.9,4.1,119.0
lowestoft,1969,11,9.5,3.3,84.5,69.1
lowestoft,1969,12,5.1,1.5,71.1,11.0
lowestoft,1970,1,5.3,1.5,48.2,19.5
lowestoft,1970,2,6.1,-0.1,51.8,95.1
lowestoft,1970,3,7.2,0.7,39.3,112.4
lowestoft,1970,4,9.9,3.1,58.8,125.3
lowestoft,1970,5,15.4,7.8,26.8,198.9
lowestoft,1970,6,18.7,11.5,10.3,285.1
lowestoft,1970,7,20.3,11.6,39.4,181.6
lowestoft,1970,8,19.7,12.9,25.5,205.8
lowestoft,1970,9,19.1,11.4,46.8,159.1
lowestoft,1970,10,15.2,8.2,33.6,113.9
lowestoft,1970,11,10.9,5.1,135.9,67.0
lowestoft,1970,12,7.2,2.3,42.8,41.4
lowestoft,1971,1,6.4,2.2,70.8,28.6
lowestoft,1971,2,7.8,2.2,12.2,67.1
lowestoft,1971,3,8.0,2.4,32.6,100.6
lowestoft,1971,4,9.9,4.8,16.4,121.0
lowestoft,1971,5,14.8,8.3,26.1,235.9
lowestoft,1971,6,15.9,9.6,62.4,172.7
lowestoft,1971,7,19.9,12.7,68.9,236.2
lowestoft,1971,8,20.0,13.7,56.2,161.5
lowestoft,1971,9,19.0,10.8,33.1,186.8
lowestoft,1971,10,15.8,9.2,53.6,133.7
lowestoft,1971,11,10.1,3.6,86.8,76.5
lowestoft,1971,12,8.7,4.3,21.7,26.3
lowestoft,1972,1,5.6,1.5,46.4,30.5
lowestoft,1972,2,6.4,2.1,24.4,43.9
lowestoft,1972,3,10.1,2.7,20.2,145.9
lowestoft,1972,4,11.3,5.2,30.3,144.8
lowestoft,1972,5,14.1,7.5,32.2,202.2
lowestoft,1972,6,16.3,8.8,31.2,194.6
lowestoft,1972,7,18.9,12.5,60.0,159.6
lowestoft,1972,8,19.4,12.2,2.1,200.5
lowestoft,1972,9,16.3,9.9,39.1,114.7
lowestoft,1972,10,13.9,9.0,12.3,90.1
lowestoft,1972,11,9.4,3.3,45.7,71.6
lowestoft,1972,12,8.6,3.9,30.6,51.0
lowestoft,1973,1,6.7,2.7,17.5,32.9
lowestoft,1973,2,7.1,0.9,33.0,72.4
lowestoft,1973,3,9.4,2.9,9.7,135.4
lowestoft,1973,4,9.7,3.4,68.9,132.7
lowestoft,1973,5,14.3,7.9,57.0,206.6
lowestoft,1973,6,18.8,11.0,36.9,296.4
lowestoft,1973,7,18.9,12.6,76.6,187.4
lowestoft,1973,8,19.8,13.8,18.2,194.2
lowestoft,1973,9,18.7,11.3,75.9,169.5
lowestoft,1973,10,12.8,7.0,50.3,92.2
lowestoft,1973,11,8.7,2.4,26.3,93.8
lowestoft,1973,12,7.2,2.0,33.1,48.3
lowestoft,1974,1,8.5,3.0,43.3,56.7
lowestoft,1974,2,8.0,3.1,44.8,63.0
lowestoft,1974,3,8.1,2.9,24.6,109.7
lowestoft,1974,4,10.0,5.1,11.0,159.8
lowestoft,1974,5,14.3,7.1,13.2,223.1
lowestoft,1974,6,16.9,9.9,38.0,180.9
lowestoft,1974,7,19.8,11.5,44.5,163.5
lowestoft,1974,8,19.9,12.5,98.6,212.2
lowestoft,1974,9,16.6,9.1,117.6,148.7
lowestoft,1974,10,10.6,5.0,109.3,90.9
lowestoft,1974,11,9.3,3.9,97.3,45.3
lowestoft,1974,12,9.7,4.9,25.5,35.7
lowestoft,1975,1,9.2,3.6,87.9,46.1
lowestoft,1975,2,7.2,2.4,17.3,92.8
lowestoft,1975,3,6.9,2.6,67.4,73.8
lowestoft,1975,4,10.7,4.1,39.5,119.3
lowestoft,1975,5,11.7,6.7,43.5,186.7
lowestoft,1975,6,16.9,9.7,17.2,275.6
lowestoft,1975,7,20.3,13.2,46.9,223.1
lowestoft,1975,8,21.8,14.7,31.1,267.4
lowestoft,1975,9,18.7,10.8,92.8,164.3
lowestoft,1975,10,13.5,8.3,41.5,106.6
lowestoft,1975,11,9.1,4.1,72.4,57.3
lowestoft,1975,12,7.2,1.5,29.8,31.9
lowestoft,1976,1,7.8,2.8,44.5,55.2
lowestoft,1976,2,6.5,1.8,12.7,60.2
lowestoft,1976,3,7.2,2.1,11.0,122.9
lowestoft,1976,4,10.3,4.5,9.5,174.3
lowestoft,1976,5,15.5,8.1,20.3,213.3
lowestoft,1976,6,20.6,12.5,8.9,314.4
lowestoft,1976,7,21.6,14.3,19.1,309.5
lowestoft,1976,8,20.7,14.1,57.4,273.2
lowestoft,1976,9,17.4,11.2,134.6,130.7
lowestoft,1976,10,14.4,9.2,88.6,63.9
lowestoft,1976,11,9.6,4.4,68.1,54.1
lowestoft,1976,12,5.0,0.2,47.5,47.0
lowestoft,1977,1,5.4,0.7,55.2,46.4
lowestoft,1977,2,7.6,2.9,67.1,70.3
lowestoft,1977,3,9.7,4.2,36.6,114.0
lowestoft,1977,4,11.2,3.3,25.0,175.4
lowestoft,1977,5,12.6,7.3,36.5,229.3
lowestoft,1977,6,15.6,9.9,21.6,114.3
lowestoft,1977,7,18.8,12.3,13.3,145.4
lowestoft,1977,8,18.3,12.7,64.3,158.0
lowestoft,1977,9,17.6,10.9,19.2,124.6
lowestoft,1977,10,15.4,9.5,12.3,124.8
lowestoft,1977,11,9.9,4.4,61.4,72.7
lowestoft,1977,12,8.3,4.6,61.8,41.4
lowestoft,1978,1,5.6,0.8,61.1,33.3
lowestoft,1978,2,4.4,0.1,52.5,46.1
lowestoft,1978,3,9.9,2.9,53.6,118.2
lowestoft,1978,4,8.2,3.7,34.3,133.3
lowestoft,1978,5,11.7,7.3,22.7,157.0
lowestoft,1978,6,17.4,10.1,76.1,194.8
lowestoft,1978,7,17.7,11.6,21.2,155.5
lowestoft,1978,8,18.9,11.7,50.2,157.1
lowestoft,1978,9,18.5,10.2,38.1,173.5
lowestoft,1978,10,14.7,9.0,6.4,85.9
lowestoft,1978,11,11.4,6.0,42.6,66.8
lowestoft,1978,12,7.0,3.4,77.3,23.6
lowestoft,1979,1,2.7,-2.4,71.6,33.6
lowestoft,1979,2,3.1,-0.7,72.9,52.8
lowestoft,1979,3,7.8,1.8,52.3,99.6
lowestoft,1979,4,10.1,4.1,49.3,126.9
lowestoft,1979,5,14.5,6.8,75.8,215.1
lowestoft,1979,6,17.5,10.3,34.3,211.2
lowestoft,1979,7,20.1,12.3,5.5,198.8
lowestoft,1979,8,19.7,12.0,52.9,187.7
lowestoft,1979,9,18.6,10.7,19.0,192.9
lowestoft,1979,10,15.0,9.6,21.9,105.7
lowestoft,1979,11,9.7,3.3,67.5,74.9
lowestoft,1979,12,8.1,3.6,88.3,44.7
lowestoft,1980,1,5.3,0.7,50.3,50.5
lowestoft,1980,2,7.9,3.1,50.3,63.3
lowestoft,1980,3,7.6,2.5,30.4,77.4
lowestoft,1980,4,10.7,4.6,22.5,154.1
lowestoft,1980,5,13.1,7.5,4.6,241.4
lowestoft,1980,6,18.5,10.3,58.7,195.5
lowestoft,1980,7,17.7,11.6,71.5,175.5
lowestoft,1980,8,20.1,12.9,48.7,152.6
lowestoft,1980,9,19.2,12.0,26.5,159.7
lowestoft,1980,10,13.0,6.0,83.9,126.8
lowestoft,1980,11,9.1,4.5,53.4,40.6
lowestoft,1980,12,7.4,2.1,62.8,36.7
lowestoft,1981,1,6.7,1.5,47.9,51.4
lowestoft,1981,2,5.8,0.5,31.1,64.1
lowestoft,1981,3,10.0,4.7,77.4,54.4
lowestoft,1981,4,9.8,4.8,102.5,123.1
lowestoft,1981,5,14.4,7.7,50.9,178.3
lowestoft,1981,6,17.4,10.4,44.0,180.2
lowestoft,1981,7,19.6,12.2,50.6,181.0
lowestoft,1981,8,19.9,12.4,12.5,192.8
lowestoft,1981,9,19.5,11.9,59.6,174.0
lowestoft,1981,10,12.2,5.8,75.7,119.1
lowestoft,1981,11,10.2,4.7,39.5,40.4
lowestoft,1981,12,3.8,-0.7,37.3,29.8
